isic_id,source_collection,label,vignette_present,ruler_present,hair_present,color_cast_present,p_malig__original,p_malig__no_vignette,p_malig__no_ruler,p_malig__no_hair,p_malig__no_colorcast,p_malig__all_removed
ISIC_9754098,70,1,0,0,1,1,0.5377235412597656,0.5377235412597656,0.5377235412597656,0.6179379820823669,0.6774996519088745,0.5993573665618896
ISIC_8281208,70,1,0,1,1,0,0.647504448890686,0.647504448890686,0.6528940200805664,0.5957744121551514,0.6069933772087097,0.4867211580276489
ISIC_6392461,70,1,0,0,1,0,0.4648890197277069,0.4648890197277069,0.4648890197277069,0.4950889050960541,0.4387513995170593,0.40158677101135254
ISIC_0273046,70,1,0,0,1,0,0.4020859897136688,0.4020859897136688,0.4020859897136688,0.31754162907600403,0.6341041326522827,0.5437321066856384
ISIC_9053910,70,1,0,0,1,1,0.783654510974884,0.783654510974884,0.783654510974884,0.6449500918388367,0.805199146270752,0.6390118598937988
ISIC_6688417,70,1,0,0,0,0,0.5602160096168518,0.5602160096168518,0.5602160096168518,0.5602160096168518,0.5729638934135437,0.5729638934135437
ISIC_7546219,70,1,0,0,1,1,0.707514762878418,0.707514762878418,0.707514762878418,0.6973096132278442,0.7306368350982666,0.7412136197090149
ISIC_4938994,70,1,0,0,1,0,0.5152575373649597,0.5152575373649597,0.5152575373649597,0.6201140880584717,0.3778863549232483,0.5745159387588501
ISIC_5576354,70,1,0,0,1,0,0.6117551922798157,0.6117551922798157,0.6117551922798157,0.4326733648777008,0.7468600869178772,0.6707120537757874
ISIC_3097354,70,1,0,0,1,1,0.643179178237915,0.643179178237915,0.643179178237915,0.8061119914054871,0.620546817779541,0.7647305727005005
ISIC_2979268,70,1,0,0,1,1,0.5507891774177551,0.5507891774177551,0.5507891774177551,0.22590115666389465,0.4588160514831543,0.2347351461648941
ISIC_6784593,70,1,0,0,1,0,0.4568217098712921,0.4568217098712921,0.4568217098712921,0.5400838851928711,0.47263363003730774,0.5062085390090942
ISIC_1375476,70,1,0,0,1,1,0.5770621299743652,0.5770621299743652,0.5770621299743652,0.725789487361908,0.5610426068305969,0.6928767561912537
ISIC_4377208,70,1,0,0,0,0,0.4673912823200226,0.4673912823200226,0.4673912823200226,0.4673912823200226,0.3825305700302124,0.3825305700302124
ISIC_1729223,70,1,0,0,1,0,0.627348780632019,0.627348780632019,0.627348780632019,0.5228884816169739,0.6729481816291809,0.5621408224105835
ISIC_0062783,249,0,0,1,0,1,0.5541455745697021,0.5541455745697021,0.5778147578239441,0.5541455745697021,0.4851081073284149,0.5008718967437744
ISIC_0057443,249,0,0,0,1,1,0.5797277092933655,0.5797277092933655,0.5797277092933655,0.5990011096000671,0.5395184755325317,0.5305302143096924
ISIC_0064896,249,0,0,0,0,1,0.6840026378631592,0.6840026378631592,0.6840026378631592,0.6840026378631592,0.6538114547729492,0.6538114547729492
ISIC_0064012,249,0,0,0,0,0,0.5864449143409729,0.5864449143409729,0.5864449143409729,0.5864449143409729,0.5885474681854248,0.5885474681854248
ISIC_0056869,249,0,1,0,1,1,0.5578172206878662,0.5431920886039734,0.5578172206878662,0.6237217783927917,0.5235123634338379,0.5094751119613647
ISIC_0063186,249,0,0,0,1,1,0.6106580495834351,0.6106580495834351,0.6106580495834351,0.6123760938644409,0.5954944491386414,0.5902294516563416
ISIC_0070884,249,0,1,0,1,1,0.6340022683143616,0.6273266077041626,0.6340022683143616,0.6564924716949463,0.5056914687156677,0.6691316962242126
ISIC_0063841,249,0,0,0,1,1,0.39309707283973694,0.39309707283973694,0.39309707283973694,0.40357041358947754,0.4364587366580963,0.4647238850593567
ISIC_0064577,249,0,1,0,0,1,0.7162108421325684,0.7107042074203491,0.7162108421325684,0.7162108421325684,0.5147600769996643,0.577694296836853
ISIC_0067760,249,0,0,0,1,1,0.60634845495224,0.60634845495224,0.60634845495224,0.6515985727310181,0.6210094094276428,0.6493682861328125
ISIC_0059710,249,0,0,0,1,0,0.7796154618263245,0.7796154618263245,0.7796154618263245,0.7527087926864624,0.7931240200996399,0.746084988117218
ISIC_0056135,249,0,0,0,1,1,0.659679651260376,0.659679651260376,0.659679651260376,0.7193232178688049,0.6315175294876099,0.65283203125
ISIC_0064708,249,0,0,0,1,1,0.6691867709159851,0.6691867709159851,0.6691867709159851,0.6835823655128479,0.6780577898025513,0.704689085483551
ISIC_0053466,249,0,0,0,1,0,0.5955537557601929,0.5955537557601929,0.5955537557601929,0.6791691184043884,0.5661451816558838,0.6188352704048157
ISIC_0061537,249,0,0,0,0,1,0.8661227226257324,0.8661227226257324,0.8661227226257324,0.8661227226257324,0.6900417804718018,0.6900417804718018
ISIC_0061635,249,0,1,0,1,0,0.7780945897102356,0.7473886609077454,0.7780945897102356,0.8687658309936523,0.6437807679176331,0.3169407248497009
ISIC_0070202,249,0,0,0,1,1,0.6536484360694885,0.6536484360694885,0.6536484360694885,0.607298731803894,0.6395804286003113,0.5538856387138367
ISIC_0060584,249,0,0,0,0,0,0.779991865158081,0.779991865158081,0.779991865158081,0.779991865158081,0.7577189803123474,0.7577189803123474
ISIC_0066235,249,0,0,0,1,0,0.6740294098854065,0.6740294098854065,0.6740294098854065,0.6461009979248047,0.6725832223892212,0.6403215527534485
ISIC_0065575,249,0,1,0,0,1,0.6466672420501709,0.6399831771850586,0.6466672420501709,0.6466672420501709,0.5871420502662659,0.6928507089614868
ISIC_0072949,249,0,0,0,1,1,0.7333654761314392,0.7333654761314392,0.7333654761314392,0.6919962167739868,0.6658107042312622,0.6362790465354919
ISIC_0062044,249,0,0,0,1,0,0.8271149396896362,0.8271149396896362,0.8271149396896362,0.8393036127090454,0.8006348609924316,0.7951035499572754
ISIC_0058141,249,0,0,1,1,1,0.6881363987922668,0.6881363987922668,0.6847209930419922,0.6867244243621826,0.6754215955734253,0.6594371795654297
ISIC_0072960,249,0,0,0,1,0,0.627293586730957,0.627293586730957,0.627293586730957,0.6055291891098022,0.6757882237434387,0.6352725625038147
ISIC_0061924,249,0,0,0,1,0,0.6822314262390137,0.6822314262390137,0.6822314262390137,0.6398952603340149,0.6913248300552368,0.6520724892616272
ISIC_0070208,249,0,0,0,1,1,0.6915215253829956,0.6915215253829956,0.6915215253829956,0.6540462970733643,0.6659484505653381,0.6413536667823792
ISIC_0059603,249,0,1,0,0,1,0.5895663499832153,0.593797504901886,0.5895663499832153,0.5895663499832153,0.47277161478996277,0.6020630598068237
ISIC_0054812,249,0,0,0,1,0,0.8356282711029053,0.8356282711029053,0.8356282711029053,0.779518187046051,0.8553429245948792,0.8057416081428528
ISIC_0055283,249,0,0,0,1,1,0.6634350419044495,0.6634350419044495,0.6634350419044495,0.6955875754356384,0.6291595101356506,0.6707908511161804
ISIC_0058233,249,0,1,0,0,1,0.6246424317359924,0.6283970475196838,0.6246424317359924,0.6246424317359924,0.5924661159515381,0.6401665806770325
ISIC_0072170,249,0,0,0,0,1,0.6076242923736572,0.6076242923736572,0.6076242923736572,0.6076242923736572,0.5503372550010681,0.5503372550010681
ISIC_0065383,249,0,0,0,1,0,0.6214168667793274,0.6214168667793274,0.6214168667793274,0.6637971997261047,0.6557131409645081,0.6547105312347412
ISIC_0073006,249,0,0,0,1,1,0.5764830708503723,0.5764830708503723,0.5764830708503723,0.49678316712379456,0.5741597414016724,0.5551893711090088
ISIC_0065762,249,0,1,0,1,1,0.7613896727561951,0.7256397008895874,0.7613896727561951,0.8193512558937073,0.5672582387924194,0.7777342200279236
ISIC_0071356,249,0,0,0,1,1,0.6955333352088928,0.6955333352088928,0.6955333352088928,0.6750832796096802,0.6739588379859924,0.6374701261520386
ISIC_0073031,249,0,0,0,0,1,0.6475619673728943,0.6475619673728943,0.6475619673728943,0.6475619673728943,0.5923023223876953,0.5923023223876953
ISIC_0068344,249,0,0,0,1,1,0.5485899448394775,0.5485899448394775,0.5485899448394775,0.5812320709228516,0.49914494156837463,0.5302672386169434
ISIC_0071171,249,0,0,0,1,0,0.571699321269989,0.571699321269989,0.571699321269989,0.5680123567581177,0.5724940896034241,0.5152559876441956
ISIC_0067408,249,0,1,0,0,1,0.8349973559379578,0.8367237448692322,0.8349973559379578,0.8349973559379578,0.7365643978118896,0.8081234097480774
ISIC_0058846,249,0,0,1,1,1,0.6484083533287048,0.6484083533287048,0.645518958568573,0.609308123588562,0.6801555752754211,0.6193056702613831
ISIC_0073150,249,0,0,0,1,1,0.6407793760299683,0.6407793760299683,0.6407793760299683,0.6477994918823242,0.666830837726593,0.6620771288871765
ISIC_0071919,249,0,0,0,0,1,0.7466261982917786,0.7466261982917786,0.7466261982917786,0.7466261982917786,0.7324996590614319,0.7324996590614319
ISIC_0069019,249,0,0,0,1,1,0.6516849994659424,0.6516849994659424,0.6516849994659424,0.635942280292511,0.6986651420593262,0.682218074798584
ISIC_0073080,249,0,0,0,1,1,0.5848291516304016,0.5848291516304016,0.5848291516304016,0.6429963707923889,0.5589736104011536,0.6282191276550293
ISIC_0060632,249,0,0,0,0,0,0.6138995289802551,0.6138995289802551,0.6138995289802551,0.6138995289802551,0.6343435049057007,0.6343435049057007
ISIC_0066383,249,0,0,0,1,1,0.7035046815872192,0.7035046815872192,0.7035046815872192,0.7159983515739441,0.7478580474853516,0.7497471570968628
ISIC_0065274,249,0,0,0,0,1,0.773202121257782,0.773202121257782,0.773202121257782,0.773202121257782,0.7108175158500671,0.7108175158500671
ISIC_0053998,249,0,0,0,1,0,0.5574553608894348,0.5574553608894348,0.5574553608894348,0.5638662576675415,0.5488361120223999,0.5542144179344177
ISIC_0053647,249,0,0,0,0,1,0.6603972315788269,0.6603972315788269,0.6603972315788269,0.6603972315788269,0.635711669921875,0.635711669921875
ISIC_0065503,249,0,0,0,0,1,0.7255023717880249,0.7255023717880249,0.7255023717880249,0.7255023717880249,0.7178534865379333,0.7178534865379333
ISIC_0056571,249,1,0,0,0,1,0.7298213243484497,0.7298213243484497,0.7298213243484497,0.7298213243484497,0.747302234172821,0.747302234172821
ISIC_0068909,249,1,0,0,1,0,0.9013729095458984,0.9013729095458984,0.9013729095458984,0.9210581183433533,0.9218624234199524,0.909048318862915
ISIC_0057242,249,1,0,0,1,1,0.7387708425521851,0.7387708425521851,0.7387708425521851,0.7251232862472534,0.6767153143882751,0.6826732158660889
ISIC_0061185,249,1,0,0,0,0,0.6637639999389648,0.6637639999389648,0.6637639999389648,0.6637639999389648,0.6596719622612,0.6596719622612
ISIC_0068276,249,1,0,0,0,0,0.678145170211792,0.678145170211792,0.678145170211792,0.678145170211792,0.6842653751373291,0.6842653751373291
ISIC_0072111,249,1,0,0,1,1,0.7309685349464417,0.7309685349464417,0.7309685349464417,0.7079996466636658,0.7450839281082153,0.6995728015899658
ISIC_0065648,249,1,0,1,1,1,0.7881730198860168,0.7881730198860168,0.7815306186676025,0.7372622489929199,0.7464432120323181,0.7153984904289246
ISIC_0054244,249,1,0,0,1,1,0.6128045320510864,0.6128045320510864,0.6128045320510864,0.6067257523536682,0.5727390050888062,0.5629598498344421
ISIC_0071589,249,1,0,0,1,0,0.8109381198883057,0.8109381198883057,0.8109381198883057,0.6972289681434631,0.7898312211036682,0.7002795934677124
ISIC_0068347,249,1,0,0,1,0,0.7298848628997803,0.7298848628997803,0.7298848628997803,0.7790927886962891,0.7176851034164429,0.7508491277694702
ISIC_0062206,249,1,1,0,1,1,0.8201655149459839,0.8074563145637512,0.8201655149459839,0.8782652020454407,0.6271253228187561,0.7062355279922485
ISIC_0058651,249,1,0,0,0,1,0.7336968183517456,0.7336968183517456,0.7336968183517456,0.7336968183517456,0.7477372884750366,0.7477372884750366
ISIC_0063354,249,1,0,0,1,1,0.8106001019477844,0.8106001019477844,0.8106001019477844,0.892952561378479,0.7742648720741272,0.8606484532356262
ISIC_0058398,249,1,0,0,0,1,0.893263041973114,0.893263041973114,0.893263041973114,0.893263041973114,0.8709548115730286,0.8709548115730286
ISIC_0054721,249,1,0,0,1,1,0.7212719917297363,0.7212719917297363,0.7212719917297363,0.6868142485618591,0.7445453405380249,0.6453123092651367
ISIC_0054993,249,1,0,0,0,0,0.9415695667266846,0.9415695667266846,0.9415695667266846,0.9415695667266846,0.8351707458496094,0.8351707458496094
ISIC_0059581,249,1,0,0,1,0,0.8068370223045349,0.8068370223045349,0.8068370223045349,0.81882244348526,0.8451746106147766,0.861330509185791
ISIC_0057542,249,1,0,0,0,1,0.8513190746307373,0.8513190746307373,0.8513190746307373,0.8513190746307373,0.786453127861023,0.786453127861023
ISIC_0060266,249,1,0,0,1,1,0.8199678659439087,0.8199678659439087,0.8199678659439087,0.8641887903213501,0.8043505549430847,0.8456534147262573
ISIC_0068524,249,1,1,0,1,1,0.8777345418930054,0.8790106773376465,0.8777345418930054,0.8528570532798767,0.7019966244697571,0.6160097718238831
ISIC_0070152,249,1,0,0,1,1,0.8814478516578674,0.8814478516578674,0.8814478516578674,0.9004388451576233,0.7626027464866638,0.829278826713562
ISIC_0070237,249,1,0,0,1,0,0.6534394025802612,0.6534394025802612,0.6534394025802612,0.6818736791610718,0.719301164150238,0.706590473651886
ISIC_0065923,249,1,0,0,1,0,0.7927730679512024,0.7927730679512024,0.7927730679512024,0.7895448803901672,0.8103431463241577,0.809343695640564
ISIC_0053939,249,1,1,0,1,0,0.9218131899833679,0.9341961741447449,0.9218131899833679,0.8919722437858582,0.8864474296569824,0.8981394171714783
ISIC_0064625,249,1,0,0,1,1,0.8802661299705505,0.8802661299705505,0.8802661299705505,0.9382657408714294,0.8626689910888672,0.9058883190155029
ISIC_0068731,249,1,0,0,0,0,0.8299612998962402,0.8299612998962402,0.8299612998962402,0.8299612998962402,0.7978910803794861,0.7978910803794861
ISIC_0063660,249,1,0,0,0,1,0.7107095718383789,0.7107095718383789,0.7107095718383789,0.7107095718383789,0.7327333092689514,0.7327333092689514
ISIC_0073246,249,1,0,0,0,0,0.9149693250656128,0.9149693250656128,0.9149693250656128,0.9149693250656128,0.8862639665603638,0.8862639665603638
ISIC_0068231,249,1,0,0,1,1,0.813023030757904,0.813023030757904,0.813023030757904,0.7987527251243591,0.8099325299263,0.7733625769615173
ISIC_0071147,249,1,0,0,0,1,0.8634201884269714,0.8634201884269714,0.8634201884269714,0.8634201884269714,0.9095528721809387,0.9095528721809387
ISIC_0068963,249,1,0,0,0,0,0.6456078290939331,0.6456078290939331,0.6456078290939331,0.6456078290939331,0.6985494494438171,0.6985494494438171
ISIC_0055465,249,1,1,0,1,0,0.8523021936416626,0.8135004639625549,0.8523021936416626,0.7945071458816528,0.846037745475769,0.7092464566230774
ISIC_0066940,249,1,0,0,1,0,0.9066879749298096,0.9066879749298096,0.9066879749298096,0.8540048003196716,0.9211891293525696,0.827679455280304
ISIC_0053719,249,1,1,0,1,0,0.7770602703094482,0.7812323570251465,0.7770602703094482,0.8461883664131165,0.651235818862915,0.6712622046470642
ISIC_0054353,249,1,0,0,1,0,0.9537853598594666,0.9537853598594666,0.9537853598594666,0.9614158272743225,0.8561939597129822,0.8699092268943787
ISIC_0059160,249,1,0,0,1,1,0.7876397967338562,0.7876397967338562,0.7876397967338562,0.7937393188476562,0.7889788746833801,0.7840308547019958
ISIC_0071035,249,1,0,0,0,1,0.5793485045433044,0.5793485045433044,0.5793485045433044,0.5793485045433044,0.603602945804596,0.603602945804596
ISIC_0067335,249,1,1,0,1,0,0.8612131476402283,0.8398842215538025,0.8612131476402283,0.8263832330703735,0.6627432703971863,0.6233857870101929
ISIC_0059785,249,1,1,0,0,1,0.7455087900161743,0.7346839308738708,0.7455087900161743,0.7455087900161743,0.6732671856880188,0.5942518711090088
ISIC_0062762,249,1,0,0,1,0,0.7523425817489624,0.7523425817489624,0.7523425817489624,0.7693056464195251,0.7567242383956909,0.7532981634140015
ISIC_0072104,249,1,0,0,1,1,0.8806378245353699,0.8806378245353699,0.8806378245353699,0.9209988713264465,0.8072097897529602,0.8923159837722778
ISIC_0061279,249,1,1,0,1,0,0.8810989856719971,0.8734976649284363,0.8810989856719971,0.8266729712486267,0.6282411813735962,0.5821466445922852
ISIC_0054563,249,1,0,0,0,1,0.754290759563446,0.754290759563446,0.754290759563446,0.754290759563446,0.7165178060531616,0.7165178060531616
ISIC_0059724,249,1,0,0,1,1,0.7597672343254089,0.7597672343254089,0.7597672343254089,0.6772591471672058,0.6823015213012695,0.6279400587081909
ISIC_0054970,249,1,1,0,1,0,0.8883799910545349,0.880364716053009,0.8883799910545349,0.8108391165733337,0.5558973550796509,0.7069219946861267
ISIC_0056972,249,1,0,0,1,0,0.7566628456115723,0.7566628456115723,0.7566628456115723,0.6865113973617554,0.8144527673721313,0.7148252129554749
ISIC_0072292,249,1,1,0,1,1,0.7194033265113831,0.7241529822349548,0.7194033265113831,0.843052089214325,0.5227311253547668,0.8235267400741577
ISIC_0063819,249,1,0,0,1,1,0.8156509399414062,0.8156509399414062,0.8156509399414062,0.8472016453742981,0.7513574957847595,0.7633561491966248
ISIC_0072382,249,1,0,1,1,1,0.8330925703048706,0.8330925703048706,0.833666980266571,0.9086912870407104,0.8167852759361267,0.8711555600166321
ISIC_0066761,249,1,1,1,1,1,0.749885618686676,0.7551867961883545,0.7599172592163086,0.7175129652023315,0.669249415397644,0.7266011238098145
