isic_id,source_collection,label,p_orig,p_full_norm,p_LACN,p_lesion_only,dP_full,dP_LACN,dP_lesion
ISIC_9053910,70,1,0.9291350245475769,0.9468733668327332,0.9362401962280273,0.8975483179092407,0.01773834228515625,0.0071051716804504395,-0.03158670663833618
ISIC_6688417,70,1,0.7776763439178467,0.8355274796485901,0.7839727997779846,0.7760450839996338,0.05785113573074341,0.0062964558601379395,-0.0016312599182128906
ISIC_7546219,70,1,0.7176722288131714,0.8069620132446289,0.7560926675796509,0.8653873205184937,0.08928978443145752,0.03842043876647949,0.14771509170532227
ISIC_4938994,70,1,0.7649049162864685,0.7844827771186829,0.7782705426216125,0.7208667993545532,0.019577860832214355,0.013365626335144043,-0.04403811693191528
ISIC_5576354,70,1,0.4827168881893158,0.9115484952926636,0.8072875142097473,0.6712268590927124,0.4288316071033478,0.3245706260204315,0.1885099709033966
ISIC_3097354,70,1,0.67840576171875,0.7598759531974792,0.7374629974365234,0.7814949750900269,0.08147019147872925,0.05905723571777344,0.10308921337127686
ISIC_2979268,70,1,0.8600093126296997,0.7897494435310364,0.7912250757217407,0.854584813117981,-0.07025986909866333,-0.06878423690795898,-0.00542449951171875
ISIC_6784593,70,1,0.7521200180053711,0.7959161996841431,0.7197075486183167,0.8572363257408142,0.04379618167877197,-0.03241246938705444,0.10511630773544312
ISIC_1375476,70,1,0.48014798760414124,0.7444726228713989,0.5962523818016052,0.6782921552658081,0.2643246352672577,0.11610439419746399,0.19814416766166687
ISIC_4377208,70,1,0.674305260181427,0.7523267865180969,0.8136826157569885,0.694774329662323,0.07802152633666992,0.13937735557556152,0.020469069480895996
ISIC_1729223,70,1,0.8742854595184326,0.8713741302490234,0.8632710576057434,0.8818705081939697,-0.0029113292694091797,-0.011014401912689209,0.007585048675537109
ISIC_0062783,249,0,0.6669730544090271,0.738623857498169,0.6872926950454712,0.7480507493019104,0.07165080308914185,0.020319640636444092,0.0810776948928833
ISIC_0057443,249,0,0.48610442876815796,0.7772451639175415,0.6435190439224243,0.6789067387580872,0.29114073514938354,0.15741461515426636,0.1928023099899292
ISIC_0064896,249,0,0.6419124007225037,0.6477740406990051,0.6485447287559509,0.6674060821533203,0.005861639976501465,0.006632328033447266,0.02549368143081665
ISIC_0064012,249,0,0.41006332635879517,0.6838161945343018,0.5291262865066528,0.5406017899513245,0.2737528681755066,0.11906296014785767,0.1305384635925293
ISIC_0056869,249,0,0.4890705347061157,0.6497218012809753,0.725153923034668,0.47245219349861145,0.16065126657485962,0.23608338832855225,-0.016618341207504272
ISIC_0063186,249,0,0.41388583183288574,0.6855026483535767,0.5201407074928284,0.6508107781410217,0.2716168165206909,0.10625487565994263,0.236924946308136
ISIC_0070884,249,0,0.43707165122032166,0.5538392663002014,0.6476821303367615,0.37685614824295044,0.11676761507987976,0.21061047911643982,-0.060215502977371216
ISIC_0063841,249,0,0.1784358024597168,0.24023465812206268,0.3200741112232208,0.4846445620059967,0.061798855662345886,0.14163830876350403,0.3062087595462799
ISIC_0067760,249,0,0.6852986812591553,0.7490686178207397,0.7575551271438599,0.6910994052886963,0.06376993656158447,0.07225644588470459,0.005800724029541016
ISIC_0059710,249,0,0.8980138897895813,0.9152610301971436,0.8827444911003113,0.8769710063934326,0.017247140407562256,-0.01526939868927002,-0.02104288339614868
ISIC_0056135,249,0,0.7527751922607422,0.7089712023735046,0.7125408053398132,0.6649631857872009,-0.04380398988723755,-0.040234386920928955,-0.08781200647354126
ISIC_0064708,249,0,0.8303092122077942,0.8871681690216064,0.9227402806282043,0.8314937949180603,0.056858956813812256,0.09243106842041016,0.0011845827102661133
ISIC_0053466,249,0,0.6369019150733948,0.7016773819923401,0.48028621077537537,0.5564024448394775,0.06477546691894531,-0.1566157042980194,-0.08049947023391724
ISIC_0061537,249,0,0.8775941133499146,0.8392725586891174,0.8297905325889587,0.8526356220245361,-0.03832155466079712,-0.04780358076095581,-0.024958491325378418
ISIC_0070202,249,0,0.5849527716636658,0.7487012147903442,0.712153434753418,0.5112711191177368,0.16374844312667847,0.1272006630897522,-0.07368165254592896
ISIC_0060584,249,0,0.8307033181190491,0.8520045280456543,0.818777322769165,0.7697177529335022,0.021301209926605225,-0.011925995349884033,-0.060985565185546875
ISIC_0066235,249,0,0.30103012919425964,0.748034656047821,0.669469952583313,0.564737856388092,0.4470045268535614,0.36843982338905334,0.2637077271938324
ISIC_0072949,249,0,0.5926454663276672,0.7738221287727356,0.6469066739082336,0.4004465937614441,0.18117666244506836,0.054261207580566406,-0.19219887256622314
ISIC_0062044,249,0,0.3410857915878296,0.9308896660804749,0.5574609041213989,0.8015294075012207,0.5898038744926453,0.21637511253356934,0.4604436159133911
ISIC_0058141,249,0,0.7471815943717957,0.7918612957000732,0.8418428301811218,0.7152458429336548,0.04467970132827759,0.09466123580932617,-0.03193575143814087
ISIC_0072960,249,0,0.6689583659172058,0.7511840462684631,0.6916874647140503,0.6707037687301636,0.08222568035125732,0.022729098796844482,0.0017454028129577637
ISIC_0061924,249,0,0.7646366953849792,0.7462252378463745,0.7367218136787415,0.6888256072998047,-0.018411457538604736,-0.027914881706237793,-0.07581108808517456
ISIC_0070208,249,0,0.4932990074157715,0.6364842653274536,0.6977001428604126,0.4794195890426636,0.14318525791168213,0.2044011354446411,-0.01387941837310791
ISIC_0054812,249,0,0.7763981819152832,0.8014765381813049,0.7911402583122253,0.7521775960922241,0.02507835626602173,0.014742076396942139,-0.024220585823059082
ISIC_0055283,249,0,0.5793284773826599,0.7480552792549133,0.743373453617096,0.5513002872467041,0.16872680187225342,0.16404497623443604,-0.02802819013595581
ISIC_0058233,249,0,0.07079582661390305,0.6138720512390137,0.4159976840019226,0.10808485001325607,0.5430762246251106,0.34520185738801956,0.03728902339935303
ISIC_0072170,249,0,0.5687894225120544,0.845211386680603,0.6259370446205139,0.7401237487792969,0.2764219641685486,0.05714762210845947,0.17133432626724243
ISIC_0065383,249,0,0.6836062073707581,0.8392466902732849,0.7691919803619385,0.6635165810585022,0.15564048290252686,0.08558577299118042,-0.02008962631225586
ISIC_0073006,249,0,0.615925669670105,0.7469393014907837,0.5862427353858948,0.6803488731384277,0.1310136318206787,-0.029682934284210205,0.06442320346832275
ISIC_0071356,249,0,0.5327149629592896,0.6767310500144958,0.6417038440704346,0.538703441619873,0.1440160870552063,0.10898888111114502,0.005988478660583496
ISIC_0073031,249,0,0.7755771279335022,0.785011887550354,0.7805168628692627,0.861491322517395,0.009434759616851807,0.004939734935760498,0.08591419458389282
ISIC_0068344,249,0,0.6566007733345032,0.8231072425842285,0.4281788766384125,0.7398540377616882,0.16650646924972534,-0.2284218966960907,0.08325326442718506
ISIC_0071171,249,0,0.28029629588127136,0.7347618341445923,0.5636141896247864,0.4618365168571472,0.4544655382633209,0.283317893743515,0.18154022097587585
ISIC_0067408,249,0,0.7217220067977905,0.8042054176330566,0.7517184019088745,0.5245746970176697,0.08248341083526611,0.029996395111083984,-0.19714730978012085
ISIC_0058846,249,0,0.5761051177978516,0.5641893744468689,0.6703420877456665,0.634304940700531,-0.011915743350982666,0.09423696994781494,0.05819982290267944
ISIC_0073150,249,0,0.5770472884178162,0.7702212929725647,0.5131107568740845,0.5915231704711914,0.19317400455474854,-0.06393653154373169,0.014475882053375244
ISIC_0071919,249,0,0.8314210176467896,0.8937940001487732,0.8940119743347168,0.8652744293212891,0.06237298250198364,0.06259095668792725,0.03385341167449951
ISIC_0069019,249,0,0.6041294932365417,0.7663321495056152,0.7616550326347351,0.57627934217453,0.1622026562690735,0.15752553939819336,-0.02785015106201172
ISIC_0073080,249,0,0.39859041571617126,0.7509674429893494,0.5927817225456238,0.8065716624259949,0.3523770272731781,0.19419130682945251,0.4079812467098236
ISIC_0060632,249,0,0.4102499783039093,0.7150084376335144,0.41473230719566345,0.613309383392334,0.3047584593296051,0.00448232889175415,0.20305940508842468
ISIC_0066383,249,0,0.4370618164539337,0.741481363773346,0.6351476907730103,0.6245623230934143,0.30441954731941223,0.19808587431907654,0.1875005066394806
ISIC_0065274,249,0,0.4196041226387024,0.7173343300819397,0.724968433380127,0.46277981996536255,0.2977302074432373,0.30536431074142456,0.043175697326660156
ISIC_0053998,249,0,0.4230266809463501,0.6282172203063965,0.4190109670162201,0.5899686217308044,0.2051905393600464,-0.004015713930130005,0.16694194078445435
ISIC_0053647,249,0,0.7261772155761719,0.8065845966339111,0.7485784292221069,0.7457343339920044,0.08040738105773926,0.02240121364593506,0.01955711841583252
ISIC_0056571,249,1,0.79768306016922,0.7680210471153259,0.8175162076950073,0.7073609828948975,-0.029662013053894043,0.019833147525787354,-0.09032207727432251
ISIC_0068909,249,1,0.9029780030250549,0.9650601744651794,0.8987473845481873,0.8944356441497803,0.06208217144012451,-0.004230618476867676,-0.008542358875274658
ISIC_0057242,249,1,0.7932834029197693,0.7169319987297058,0.820221483707428,0.7277357578277588,-0.07635140419006348,0.02693808078765869,-0.0655476450920105
ISIC_0061185,249,1,0.7086424827575684,0.8276361227035522,0.7844462990760803,0.7905694842338562,0.11899363994598389,0.07580381631851196,0.08192700147628784
ISIC_0068276,249,1,0.6053947806358337,0.7219846248626709,0.7311559319496155,0.5352676510810852,0.11658984422683716,0.12576115131378174,-0.07012712955474854
ISIC_0072111,249,1,0.8140060901641846,0.8440912961959839,0.798252284526825,0.8293753266334534,0.030085206031799316,-0.01575380563735962,0.015369236469268799
ISIC_0065648,249,1,0.9394028186798096,0.9108177423477173,0.9032299518585205,0.9214112162590027,-0.028585076332092285,-0.03617286682128906,-0.017991602420806885
ISIC_0054244,249,1,0.40574735403060913,0.5221770405769348,0.14304232597351074,0.5460076928138733,0.11642968654632568,-0.2627050280570984,0.14026033878326416
ISIC_0071589,249,1,0.9007130265235901,0.8761963844299316,0.7991895079612732,0.8958919644355774,-0.024516642093658447,-0.1015235185623169,-0.004821062088012695
ISIC_0068347,249,1,0.8882906436920166,0.8813421726226807,0.9208947420120239,0.8641478419303894,-0.0069484710693359375,0.032604098320007324,-0.024142801761627197
ISIC_0058651,249,1,0.7830874919891357,0.9081753492355347,0.762668251991272,0.8665761351585388,0.12508785724639893,-0.02041923999786377,0.08348864316940308
ISIC_0063354,249,1,0.9390913248062134,0.9490253925323486,0.9192087650299072,0.9410479664802551,0.009934067726135254,-0.019882559776306152,0.001956641674041748
ISIC_0058398,249,1,0.8043470978736877,0.8646503686904907,0.814406156539917,0.7340723872184753,0.06030327081680298,0.010059058666229248,-0.0702747106552124
ISIC_0054721,249,1,0.5151671767234802,0.7402976751327515,0.46151524782180786,0.7181500792503357,0.22513049840927124,-0.05365192890167236,0.20298290252685547
ISIC_0054993,249,1,0.6953188180923462,0.6958901882171631,0.686743974685669,0.6772701144218445,0.0005713701248168945,-0.008574843406677246,-0.01804870367050171
ISIC_0059581,249,1,0.8776941895484924,0.8955853581428528,0.9102064371109009,0.8793305158615112,0.01789116859436035,0.03251224756240845,0.0016363263130187988
ISIC_0057542,249,1,0.350698858499527,0.8060442209243774,0.4500340521335602,0.762945830821991,0.45534536242485046,0.0993351936340332,0.412246972322464
ISIC_0070237,249,1,0.4526340365409851,0.8143919706344604,0.8486787676811218,0.5771834850311279,0.36175793409347534,0.3960447311401367,0.12454944849014282
ISIC_0065923,249,1,0.725911557674408,0.7965571880340576,0.8070626854896545,0.7285326719284058,0.07064563035964966,0.08115112781524658,0.0026211142539978027
ISIC_0053939,249,1,0.9379546046257019,0.933330237865448,0.9675936102867126,0.8490535020828247,-0.004624366760253906,0.029639005661010742,-0.0889011025428772
ISIC_0064625,249,1,0.9067461490631104,0.9405986666679382,0.953837513923645,0.9291425347328186,0.03385251760482788,0.04709136486053467,0.022396385669708252
ISIC_0068731,249,1,0.9267136454582214,0.8861732482910156,0.9429646730422974,0.8407253623008728,-0.04054039716720581,0.016251027584075928,-0.08598828315734863
ISIC_0063660,249,1,0.764868974685669,0.8585783243179321,0.7874860167503357,0.8006693720817566,0.09370934963226318,0.022617042064666748,0.035800397396087646
ISIC_0073246,249,1,0.9196125268936157,0.8656411170959473,0.868363082408905,0.9185096621513367,-0.05397140979766846,-0.05124944448471069,-0.0011028647422790527
ISIC_0068231,249,1,0.7876977920532227,0.823485255241394,0.7929989695549011,0.5321869850158691,0.03578746318817139,0.005301177501678467,-0.2555108070373535
ISIC_0071147,249,1,0.5567275285720825,0.8612374663352966,0.4148540496826172,0.8358414173126221,0.3045099377632141,-0.14187347888946533,0.27911388874053955
ISIC_0068963,249,1,0.6477784514427185,0.5475816130638123,0.5458734631538391,0.43480825424194336,-0.10019683837890625,-0.1019049882888794,-0.21297019720077515
ISIC_0055465,249,1,0.8963650465011597,0.9042335152626038,0.9136958718299866,0.8494094610214233,0.007868468761444092,0.017330825328826904,-0.04695558547973633
ISIC_0066940,249,1,0.9400374293327332,0.9552872776985168,0.9080661535263062,0.8904381990432739,0.015249848365783691,-0.031971275806427,-0.04959923028945923
ISIC_0054353,249,1,0.6415376663208008,0.6472005248069763,0.6192359328269958,0.6923555135726929,0.005662858486175537,-0.02230173349380493,0.05081784725189209
ISIC_0059160,249,1,0.7653314471244812,0.7731406092643738,0.7794782519340515,0.7557914853096008,0.007809162139892578,0.014146804809570312,-0.009539961814880371
ISIC_0071035,249,1,0.6284869909286499,0.7065975666046143,0.7086090445518494,0.7064735889434814,0.07811057567596436,0.08012205362319946,0.07798659801483154
ISIC_0062762,249,1,0.8535770773887634,0.8755515813827515,0.8776040077209473,0.8240840435028076,0.021974503993988037,0.024026930332183838,-0.02949303388595581
ISIC_0072104,249,1,0.8209137916564941,0.9158285856246948,0.9157552123069763,0.8564801216125488,0.09491479396820068,0.09484142065048218,0.03556632995605469
ISIC_0054563,249,1,0.4816340208053589,0.8814796209335327,0.6551346778869629,0.7614402770996094,0.39984560012817383,0.173500657081604,0.2798062562942505
ISIC_0059724,249,1,0.8880038261413574,0.8628841042518616,0.8556039333343506,0.7899888753890991,-0.02511972188949585,-0.032399892807006836,-0.0980149507522583
ISIC_0056972,249,1,0.6205049157142639,0.8158366680145264,0.8154503703117371,0.5430200099945068,0.19533175230026245,0.19494545459747314,-0.07748490571975708
ISIC_0072292,249,1,0.40017035603523254,0.5817629098892212,0.5384695529937744,0.6976868510246277,0.18159255385398865,0.13829919695854187,0.29751649498939514
ISIC_0063819,249,1,0.8599821925163269,0.8542913794517517,0.8768628239631653,0.8611508011817932,-0.005690813064575195,0.01688063144683838,0.0011686086654663086
ISIC_0072382,249,1,0.7660890221595764,0.7783495783805847,0.8146102428436279,0.7893503904342651,0.0122605562210083,0.048521220684051514,0.02326136827468872
ISIC_0066761,249,1,0.9377420544624329,0.8988579511642456,0.9341354966163635,0.7544351816177368,-0.038884103298187256,-0.003606557846069336,-0.18330687284469604
