isic_id,source_collection,label,color_cast_present,p_orig,p_noH,p_noS,p_noV,p_noHSV,dP_H,dP_S,dP_V,dP_HSV
ISIC_8653749,70,0,1,0.6332065463066101,0.04725169762969017,0.6759329438209534,0.6140878200531006,0.03643399849534035,-0.5859548486769199,0.04272639751434326,-0.01911872625350952,-0.5967725478112698
ISIC_1313659,70,0,1,0.18429233133792877,0.1216224953532219,0.36605095863342285,0.15346920490264893,0.0982026606798172,-0.06266983598470688,0.18175862729549408,-0.030823126435279846,-0.08608967065811157
ISIC_5290109,70,0,1,0.6207441091537476,0.14533473551273346,0.7243292927742004,0.6257160902023315,0.32785698771476746,-0.4754093736410141,0.10358518362045288,0.004971981048583984,-0.2928871214389801
ISIC_7641395,70,0,1,0.7974337935447693,0.8207433223724365,0.7989418506622314,0.7804614901542664,0.7998369336128235,0.023309528827667236,0.0015080571174621582,-0.01697230339050293,0.0024031400680541992
ISIC_1688271,70,0,0,0.27105990052223206,0.2811640202999115,0.20067249238491058,0.2801187038421631,0.13352300226688385,0.010104119777679443,-0.07038740813732147,0.00905880331993103,-0.1375368982553482
ISIC_0679553,70,0,1,0.8286614418029785,0.043498191982507706,0.8378925323486328,0.7035923600196838,0.04251036420464516,-0.7851632498204708,0.009231090545654297,-0.12506908178329468,-0.7861510775983334
ISIC_0855990,70,0,1,0.2543781101703644,0.05147114396095276,0.4741176962852478,0.27153700590133667,0.023124152794480324,-0.20290696620941162,0.21973958611488342,0.01715889573097229,-0.23125395737588406
ISIC_8715507,70,0,1,0.6732707619667053,0.031840305775403976,0.644158661365509,0.688361644744873,0.039828404784202576,-0.6414304561913013,-0.02911210060119629,0.015090882778167725,-0.6334423571825027
ISIC_2371033,70,0,1,0.42332613468170166,0.060338057577610016,0.5434410572052002,0.3792583644390106,0.08838382363319397,-0.36298807710409164,0.12011492252349854,-0.04406777024269104,-0.3349423110485077
ISIC_8068693,70,1,1,0.6339138746261597,0.11578095704317093,0.6871892213821411,0.6222335696220398,0.29841071367263794,-0.5181329175829887,0.053275346755981445,-0.011680305004119873,-0.33550316095352173
ISIC_7074321,70,1,1,0.5678378939628601,0.14909256994724274,0.5563426613807678,0.620712161064148,0.377550333738327,-0.41874532401561737,-0.011495232582092285,0.05287426710128784,-0.19028756022453308
ISIC_8789051,70,1,0,0.9578508734703064,0.07993224263191223,0.9320594668388367,0.9660715460777283,0.10551273077726364,-0.8779186308383942,-0.025791406631469727,0.008220672607421875,-0.8523381426930428
ISIC_7520843,70,1,0,0.6957278847694397,0.10651740431785583,0.6244049072265625,0.6950013637542725,0.07905033230781555,-0.5892104804515839,-0.0713229775428772,-0.0007265210151672363,-0.6166775524616241
ISIC_7371801,70,1,0,0.39503899216651917,0.3364405333995819,0.9143159985542297,0.35131239891052246,0.8093457221984863,-0.058598458766937256,0.5192770063877106,-0.043726593255996704,0.41430673003196716
ISIC_8011058,70,1,0,0.7862780690193176,0.3289666175842285,0.7321756482124329,0.7920899987220764,0.29892498254776,-0.4573114514350891,-0.054102420806884766,0.005811929702758789,-0.4873530864715576
ISIC_5191344,70,1,0,0.7925682663917542,0.9098620414733887,0.7448861002922058,0.734017014503479,0.5425785779953003,0.11729377508163452,-0.04768216609954834,-0.058551251888275146,-0.24998968839645386
ISIC_3775417,70,1,1,0.6483868360519409,0.20389142632484436,0.7667037844657898,0.7628101110458374,0.3892068564891815,-0.44449540972709656,0.11831694841384888,0.11442327499389648,-0.2591799795627594
ISIC_5561003,70,1,0,0.920450747013092,0.8649356961250305,0.9228130578994751,0.5112019181251526,0.5129263997077942,-0.05551505088806152,0.0023623108863830566,-0.40924882888793945,-0.40752434730529785
ISIC_9910791,70,1,0,0.8457626700401306,0.9998354911804199,0.8490079045295715,0.8416809439659119,0.9998577833175659,0.1540728211402893,0.003245234489440918,-0.00408172607421875,0.1540951132774353
ISIC_4425322,70,1,1,0.6857525706291199,0.25081291794776917,0.7720271944999695,0.7084710001945496,0.3681237995624542,-0.4349396526813507,0.08627462387084961,0.022718429565429688,-0.31762877106666565
ISIC_4000481,70,1,1,0.7904068827629089,0.1464260220527649,0.7708383798599243,0.7454244494438171,0.12777739763259888,-0.643980860710144,-0.01956850290298462,-0.0449824333190918,-0.6626294851303101
ISIC_7372719,70,1,0,0.9144617319107056,0.5261261463165283,0.9122307896614075,0.9224846959114075,0.554036557674408,-0.38833558559417725,-0.0022309422492980957,0.008022964000701904,-0.3604251742362976
ISIC_6927840,70,1,1,0.2934226989746094,0.1076185405254364,0.3248897194862366,0.2737179696559906,0.12418048083782196,-0.18580415844917297,0.0314670205116272,-0.019704729318618774,-0.16924221813678741
ISIC_1870415,70,1,1,0.3909425735473633,0.06187109649181366,0.47453299164772034,0.379059374332428,0.09439122676849365,-0.3290714770555496,0.08359041810035706,-0.011883199214935303,-0.29655134677886963
ISIC_0624498,70,1,0,0.782660722732544,0.770785927772522,0.7918053269386292,0.699505627155304,0.663914144039154,-0.011874794960021973,0.009144604206085205,-0.08315509557723999,-0.11874657869338989
ISIC_6971606,70,1,0,0.63137286901474,0.36042478680610657,0.5007342100143433,0.6124728918075562,0.4615786075592041,-0.2709480822086334,-0.13063865900039673,-0.018899977207183838,-0.1697942614555359
ISIC_2720971,70,1,0,0.050841812044382095,0.04271315783262253,0.446531742811203,0.056288640946149826,0.3424217700958252,-0.008128654211759567,0.3956899307668209,0.005446828901767731,0.2915799580514431
ISIC_2342769,70,1,0,0.9205461144447327,0.734926700592041,0.9130889177322388,0.9340222477912903,0.7371530532836914,-0.18561941385269165,-0.0074571967124938965,0.013476133346557617,-0.18339306116104126
ISIC_3025889,70,1,0,0.9016067981719971,0.14152325689792633,0.9042826890945435,0.9159649014472961,0.1403786689043045,-0.7600835412740707,0.0026758909225463867,0.014358103275299072,-0.7612281292676926
ISIC_8621568,70,1,0,0.18068519234657288,0.047202348709106445,0.6350181698799133,0.2149008810520172,0.15157821774482727,-0.13348284363746643,0.45433297753334045,0.034215688705444336,-0.029106974601745605
ISIC_4230049,70,1,0,0.5731357336044312,0.26064029335975647,0.619232177734375,0.40569305419921875,0.44305282831192017,-0.3124954402446747,0.04609644412994385,-0.1674426794052124,-0.130082905292511
ISIC_5673518,70,1,0,0.19923651218414307,0.23593081533908844,0.6627174615859985,0.22042842209339142,0.3278293311595917,0.036694303154945374,0.46348094940185547,0.021191909909248352,0.1285928189754486
ISIC_7914631,70,1,1,0.3158077299594879,0.06164062023162842,0.4350813329219818,0.29230716824531555,0.073499396443367,-0.2541671097278595,0.1192736029624939,-0.023500561714172363,-0.2423083335161209
ISIC_7295035,70,1,0,0.6858662366867065,0.1538463979959488,0.638978123664856,0.6633721590042114,0.2146930694580078,-0.5320198386907578,-0.046888113021850586,-0.022494077682495117,-0.47117316722869873
ISIC_5797062,70,1,0,0.8766217827796936,0.040113113820552826,0.8709761500358582,0.8726419806480408,0.04261058568954468,-0.8365086689591408,-0.005645632743835449,-0.003979802131652832,-0.8340111970901489
ISIC_2182856,70,1,1,0.6549968719482422,0.051297158002853394,0.642796516418457,0.4918229579925537,0.0426269955933094,-0.6036997139453888,-0.012200355529785156,-0.16317391395568848,-0.6123698763549328
ISIC_2311665,70,1,1,0.7833215594291687,0.31727689504623413,0.8280295729637146,0.7744492888450623,0.31886908411979675,-0.46604466438293457,0.0447080135345459,-0.008872270584106445,-0.46445247530937195
ISIC_0275828,70,1,1,0.20583078265190125,0.3043508231639862,0.1984798163175583,0.28465890884399414,0.3089544475078583,0.09852004051208496,-0.0073509663343429565,0.0788281261920929,0.10312366485595703
ISIC_9685931,70,1,0,0.4610195755958557,0.37039393186569214,0.4940037131309509,0.4843204915523529,0.3328583538532257,-0.09062564373016357,0.032984137535095215,0.023300915956497192,-0.12816122174263
ISIC_7466678,70,1,0,0.8027047514915466,0.13595567643642426,0.860994279384613,0.7191572189331055,0.24083080887794495,-0.6667490750551224,0.058289527893066406,-0.08354753255844116,-0.5618739426136017
ISIC_0952472,70,1,1,0.720974326133728,0.3851182758808136,0.7478653788566589,0.717995285987854,0.4834883511066437,-0.33585605025291443,0.026891052722930908,-0.0029790401458740234,-0.23748597502708435
ISIC_1330008,70,1,0,0.43562161922454834,0.2549285888671875,0.6789231896400452,0.4224986732006073,0.4345797598361969,-0.18069303035736084,0.24330157041549683,-0.01312294602394104,-0.0010418593883514404
ISIC_6713432,70,1,0,0.08108824491500854,0.13495893776416779,0.7968762516975403,0.14108575880527496,0.4523952603340149,0.05387069284915924,0.7157880067825317,0.05999751389026642,0.37130701541900635
ISIC_8450656,70,1,0,0.229507714509964,0.12312059849500656,0.2412824183702469,0.2231881320476532,0.1257920116186142,-0.10638711601495743,0.011774703860282898,-0.006319582462310791,-0.10371570289134979
ISIC_9754098,70,1,1,0.10414823889732361,0.07684852927923203,0.14434996247291565,0.12930141389369965,0.1326180398464203,-0.027299709618091583,0.04020172357559204,0.025153174996376038,0.02846980094909668
ISIC_8281208,70,1,0,0.7360426187515259,0.2883014976978302,0.7822564244270325,0.7407296895980835,0.28357356786727905,-0.4477411210536957,0.04621380567550659,0.004687070846557617,-0.4524690508842468
ISIC_6392461,70,1,0,0.4909919798374176,0.08433961868286133,0.4669730067253113,0.4786953628063202,0.10490080714225769,-0.4066523611545563,-0.024018973112106323,-0.012296617031097412,-0.3860911726951599
ISIC_0273046,70,1,0,0.0879291370511055,0.21674582362174988,0.7913474440574646,0.1216735690832138,0.3378027379512787,0.12881668657064438,0.7034183070063591,0.03374443203210831,0.2498736009001732
ISIC_9053910,70,1,1,0.9291350245475769,0.2505458891391754,0.9334323406219482,0.9258242845535278,0.2692359983921051,-0.6785891354084015,0.004297316074371338,-0.0033107399940490723,-0.6598990261554718
ISIC_6688417,70,1,0,0.7776763439178467,0.3315370976924896,0.5229036808013916,0.789309024810791,0.1988581418991089,-0.44613924622535706,-0.2547726631164551,0.011632680892944336,-0.5788182020187378
ISIC_7546219,70,1,1,0.7176722288131714,0.23198692500591278,0.7969245314598083,0.7204264998435974,0.26376500725746155,-0.4856853038072586,0.07925230264663696,0.0027542710304260254,-0.45390722155570984
ISIC_4938994,70,1,0,0.7649049162864685,0.588207483291626,0.7058809995651245,0.7648862600326538,0.5324477553367615,-0.17669743299484253,-0.059023916721343994,-1.8656253814697266e-05,-0.23245716094970703
ISIC_5576354,70,1,0,0.4827168881893158,0.20710505545139313,0.9469324946403503,0.4630546271800995,0.31551918387413025,-0.27561183273792267,0.46421560645103455,-0.01966226100921631,-0.16719770431518555
ISIC_3097354,70,1,1,0.67840576171875,0.5984095335006714,0.6740104556083679,0.6683189868927002,0.6186421513557434,-0.07999622821807861,-0.00439530611038208,-0.010086774826049805,-0.05976361036300659
ISIC_2979268,70,1,1,0.8600093126296997,0.795208752155304,0.7961174249649048,0.8044020533561707,0.6559103727340698,-0.06480056047439575,-0.06389188766479492,-0.05560725927352905,-0.20409893989562988
ISIC_6784593,70,1,0,0.7521200180053711,0.07523776590824127,0.7469328045845032,0.7627763748168945,0.0938522070646286,-0.6768822520971298,-0.00518721342086792,0.010656356811523438,-0.6582678109407425
ISIC_1375476,70,1,1,0.48014798760414124,0.1437346339225769,0.5489843487739563,0.4964860677719116,0.23601941764354706,-0.33641335368156433,0.06883636116981506,0.016338080167770386,-0.24412856996059418
ISIC_4377208,70,1,0,0.674305260181427,0.5533635020256042,0.6880595088005066,0.6931354403495789,0.5538003444671631,-0.12094175815582275,0.01375424861907959,0.018830180168151855,-0.12050491571426392
ISIC_1729223,70,1,0,0.8742854595184326,0.4412284195423126,0.8879303932189941,0.8827768564224243,0.46959540247917175,-0.43305703997612,0.013644933700561523,0.0084913969039917,-0.40469005703926086
ISIC_0062783,249,0,1,0.6669730544090271,0.6251580119132996,0.521669328212738,0.5948623418807983,0.5373045206069946,-0.04181504249572754,-0.14530372619628906,-0.07211071252822876,-0.12966853380203247
ISIC_0057443,249,0,1,0.48610442876815796,0.11163382977247238,0.41055333614349365,0.5192869305610657,0.1026051789522171,-0.3744705989956856,-0.0755510926246643,0.033182501792907715,-0.38349924981594086
ISIC_0064896,249,0,1,0.6419124007225037,0.62229984998703,0.5860753059387207,0.6627113223075867,0.5197023153305054,-0.019612550735473633,-0.05583709478378296,0.020798921585083008,-0.12221008539199829
ISIC_0064012,249,0,0,0.41006332635879517,0.10530966520309448,0.471771776676178,0.5564268231391907,0.15906694531440735,-0.3047536611557007,0.06170845031738281,0.1463634967803955,-0.2509963810443878
ISIC_0056869,249,0,1,0.4890705347061157,0.21198813617229462,0.3891247510910034,0.6117728352546692,0.42409202456474304,-0.2770823985338211,-0.0999457836151123,0.12270230054855347,-0.06497851014137268
ISIC_0063186,249,0,1,0.41388583183288574,0.13389991223812103,0.40097764134407043,0.4015277922153473,0.10632024705410004,-0.2799859195947647,-0.012908190488815308,-0.012358039617538452,-0.3075655847787857
ISIC_0070884,249,0,1,0.43707165122032166,0.27716895937919617,0.32776349782943726,0.4698743224143982,0.5450525283813477,-0.1599026918411255,-0.1093081533908844,0.03280267119407654,0.107980877161026
ISIC_0063841,249,0,1,0.1784358024597168,0.22155313193798065,0.299160361289978,0.1194443628191948,0.13209450244903564,0.043117329478263855,0.12072455883026123,-0.058991439640522,-0.04634130001068115
ISIC_0064577,249,0,1,0.4230172336101532,0.15527769923210144,0.4900020658969879,0.3543463945388794,0.3065752685070038,-0.26773953437805176,0.06698483228683472,-0.0686708390712738,-0.11644196510314941
ISIC_0067760,249,0,1,0.6852986812591553,0.508003830909729,0.6218724846839905,0.6915544271469116,0.4929308295249939,-0.17729485034942627,-0.0634261965751648,0.006255745887756348,-0.19236785173416138
ISIC_0059710,249,0,0,0.8980138897895813,0.5962662100791931,0.8711015582084656,0.9377799034118652,0.6738128066062927,-0.3017476797103882,-0.026912331581115723,0.039766013622283936,-0.22420108318328857
ISIC_0056135,249,0,1,0.7527751922607422,0.6594648957252502,0.7390022277832031,0.6213433146476746,0.48862701654434204,-0.09331029653549194,-0.013772964477539062,-0.13143187761306763,-0.26414817571640015
ISIC_0064708,249,0,1,0.8303092122077942,0.8413457274436951,0.8310233950614929,0.8451279401779175,0.8508202433586121,0.011036515235900879,0.0007141828536987305,0.014818727970123291,0.02051103115081787
ISIC_0053466,249,0,0,0.6369019150733948,0.22195583581924438,0.5299436450004578,0.6602333188056946,0.2085639089345932,-0.4149460792541504,-0.10695827007293701,0.023331403732299805,-0.4283380061388016
ISIC_0061537,249,0,1,0.8775941133499146,0.6716153025627136,0.7864351272583008,0.8610996603965759,0.729878842830658,-0.20597881078720093,-0.09115898609161377,-0.016494452953338623,-0.1477152705192566
ISIC_0061635,249,0,0,0.8793792724609375,0.39804109930992126,0.8422531485557556,0.722894012928009,0.46848028898239136,-0.48133817315101624,-0.037126123905181885,-0.15648525953292847,-0.41089898347854614
ISIC_0070202,249,0,1,0.5849527716636658,0.5194946527481079,0.4294477105140686,0.5991753339767456,0.36531880497932434,-0.06545811891555786,-0.15550506114959717,0.014222562313079834,-0.21963396668434143
ISIC_0060584,249,0,0,0.8307033181190491,0.8108857870101929,0.8858093023300171,0.8276138305664062,0.5701961517333984,-0.0198175311088562,0.05510598421096802,-0.0030894875526428223,-0.26050716638565063
ISIC_0066235,249,0,0,0.30103012919425964,0.1795525997877121,0.30205053091049194,0.4003681242465973,0.14634303748607635,-0.12147752940654755,0.0010204017162322998,0.09933799505233765,-0.1546870917081833
ISIC_0065575,249,0,1,0.36254850029945374,0.254472941160202,0.33765843510627747,0.2957783341407776,0.6493521928787231,-0.10807555913925171,-0.02489006519317627,-0.06677016615867615,0.2868036925792694
ISIC_0072949,249,0,1,0.5926454663276672,0.23749245703220367,0.45335015654563904,0.7249012589454651,0.11963646113872528,-0.35515300929546356,-0.1392953097820282,0.13225579261779785,-0.47300900518894196
ISIC_0062044,249,0,0,0.3410857915878296,0.3584555387496948,0.3539365530014038,0.3376130759716034,0.3561624586582184,0.017369747161865234,0.012850761413574219,-0.0034727156162261963,0.015076667070388794
ISIC_0058141,249,0,1,0.7471815943717957,0.2549131512641907,0.7497003674507141,0.7279179692268372,0.10412018746137619,-0.492268443107605,0.002518773078918457,-0.019263625144958496,-0.6430614069104195
ISIC_0072960,249,0,0,0.6689583659172058,0.09731214493513107,0.6747779250144958,0.6198700070381165,0.15804681181907654,-0.5716462209820747,0.005819559097290039,-0.049088358879089355,-0.5109115540981293
ISIC_0061924,249,0,0,0.7646366953849792,0.07136864960193634,0.7587885856628418,0.7367379069328308,0.077474445104599,-0.6932680457830429,-0.005848109722137451,-0.027898788452148438,-0.6871622502803802
ISIC_0070208,249,0,1,0.4932990074157715,0.2192334234714508,0.4881408214569092,0.48387911915779114,0.18650805950164795,-0.2740655839443207,-0.005158185958862305,-0.009419888257980347,-0.30679094791412354
ISIC_0059603,249,0,1,0.47519150376319885,0.18856586515903473,0.5169469118118286,0.26489338278770447,0.30140218138694763,-0.2866256386041641,0.04175540804862976,-0.21029812097549438,-0.17378932237625122
ISIC_0054812,249,0,0,0.7763981819152832,0.7537208199501038,0.7705757021903992,0.7664194703102112,0.777766764163971,-0.022677361965179443,-0.005822479724884033,-0.009978711605072021,0.0013685822486877441
ISIC_0055283,249,0,1,0.5793284773826599,0.5875580310821533,0.5714324712753296,0.6043100357055664,0.533750057220459,0.008229553699493408,-0.007896006107330322,0.024981558322906494,-0.04557842016220093
ISIC_0058233,249,0,1,0.07079582661390305,0.22568391263484955,0.11142420768737793,0.2709863483905792,0.1941593885421753,0.1548880860209465,0.040628381073474884,0.20019052177667618,0.12336356192827225
ISIC_0072170,249,0,1,0.5687894225120544,0.11850658059120178,0.43946465849876404,0.5665477514266968,0.0849461555480957,-0.45028284192085266,-0.1293247640132904,-0.002241671085357666,-0.48384326696395874
ISIC_0065383,249,0,0,0.6836062073707581,0.20831817388534546,0.6913358569145203,0.6867636442184448,0.26995235681533813,-0.4752880334854126,0.007729649543762207,0.0031574368476867676,-0.4136538505554199
ISIC_0073006,249,0,1,0.615925669670105,0.1370202600955963,0.6046354174613953,0.6116021275520325,0.11887595057487488,-0.47890540957450867,-0.011290252208709717,-0.00432354211807251,-0.4970497190952301
ISIC_0065762,249,0,1,0.8263355493545532,0.10546980798244476,0.7536436319351196,0.7727562785148621,0.18862591683864594,-0.7208657413721085,-0.0726919174194336,-0.05357927083969116,-0.6377096325159073
ISIC_0071356,249,0,1,0.5327149629592896,0.43698233366012573,0.43359625339508057,0.5819829106330872,0.5726157426834106,-0.09573262929916382,-0.09911870956420898,0.04926794767379761,0.039900779724121094
ISIC_0073031,249,0,1,0.7755771279335022,0.7603671550750732,0.7177207469940186,0.7764302492141724,0.6826832294464111,-0.015209972858428955,-0.05785638093948364,0.000853121280670166,-0.09289389848709106
ISIC_0068344,249,0,1,0.6566007733345032,0.06414377689361572,0.6416409015655518,0.6513535380363464,0.03373356908559799,-0.5924569964408875,-0.014959871768951416,-0.005247235298156738,-0.6228672042489052
ISIC_0071171,249,0,0,0.28029629588127136,0.08124697953462601,0.3039499521255493,0.2824402153491974,0.08899261802434921,-0.19904931634664536,0.023653656244277954,0.0021439194679260254,-0.19130367785692215
ISIC_0067408,249,0,1,0.7217220067977905,0.6835960149765015,0.6827678084373474,0.7742778062820435,0.6643201112747192,-0.03812599182128906,-0.038954198360443115,0.05255579948425293,-0.05740189552307129
ISIC_0058846,249,0,1,0.5761051177978516,0.37464141845703125,0.5410647988319397,0.5628206729888916,0.349752277135849,-0.2014636993408203,-0.035040318965911865,-0.013284444808959961,-0.22635284066200256
ISIC_0073150,249,0,1,0.5770472884178162,0.3069462478160858,0.6784078478813171,0.5844008326530457,0.17514820396900177,-0.27010104060173035,0.10136055946350098,0.007353544235229492,-0.4018990844488144
ISIC_0071919,249,0,1,0.8314210176467896,0.5625019669532776,0.8449282050132751,0.8491960167884827,0.4923849105834961,-0.26891905069351196,0.013507187366485596,0.017774999141693115,-0.33903610706329346
ISIC_0069019,249,0,1,0.6041294932365417,0.6889399290084839,0.6683200597763062,0.6585758924484253,0.6251965165138245,0.08481043577194214,0.0641905665397644,0.054446399211883545,0.021067023277282715
ISIC_0073080,249,0,1,0.39859041571617126,0.26328885555267334,0.43814390897750854,0.5165970325469971,0.4165569841861725,-0.13530156016349792,0.03955349326133728,0.1180066168308258,0.01796656847000122
ISIC_0060632,249,0,0,0.4102499783039093,0.12351357191801071,0.462969034910202,0.5128507614135742,0.20816263556480408,-0.2867364063858986,0.052719056606292725,0.10260078310966492,-0.20208734273910522
ISIC_0066383,249,0,1,0.4370618164539337,0.2232857048511505,0.3787172734737396,0.5219879150390625,0.12316570430994034,-0.2137761116027832,-0.05834454298019409,0.08492609858512878,-0.3138961121439934
ISIC_0065274,249,0,1,0.4196041226387024,0.19060714542865753,0.5494469404220581,0.5927776098251343,0.15839675068855286,-0.22899697721004486,0.1298428177833557,0.17317348718643188,-0.26120737195014954
ISIC_0053998,249,0,0,0.4230266809463501,0.08251874148845673,0.3636908531188965,0.4241006672382355,0.093708835542202,-0.34050793945789337,-0.05933582782745361,0.001073986291885376,-0.3293178454041481
ISIC_0053647,249,0,1,0.7261772155761719,0.4583210349082947,0.6457807421684265,0.6956995129585266,0.45839953422546387,-0.2678561806678772,-0.08039647340774536,-0.030477702617645264,-0.267777681350708
ISIC_0065503,249,0,1,0.7105031609535217,0.7414120435714722,0.677873432636261,0.6946274042129517,0.7214674949645996,0.03090888261795044,-0.03262972831726074,-0.01587575674057007,0.01096433401107788
ISIC_0056571,249,1,1,0.79768306016922,0.17644205689430237,0.7633194923400879,0.8506487607955933,0.35908785462379456,-0.6212410032749176,-0.03436356782913208,0.05296570062637329,-0.4385952055454254
ISIC_0068909,249,1,0,0.9029780030250549,0.22622261941432953,0.9047912955284119,0.9203201532363892,0.27208444476127625,-0.6767553836107254,0.0018132925033569336,0.01734215021133423,-0.6308935582637787
ISIC_0057242,249,1,1,0.7932834029197693,0.7923364043235779,0.7500758767127991,0.7892242670059204,0.723086416721344,-0.0009469985961914062,-0.043207526206970215,-0.004059135913848877,-0.07019698619842529
ISIC_0061185,249,1,0,0.7086424827575684,0.44009026885032654,0.7599016427993774,0.7375906109809875,0.4550337493419647,-0.2685522139072418,0.05125916004180908,0.02894812822341919,-0.25360873341560364
ISIC_0068276,249,1,0,0.6053947806358337,0.21743352711200714,0.5501319169998169,0.6489986777305603,0.26043611764907837,-0.3879612535238266,-0.055262863636016846,0.04360389709472656,-0.34495866298675537
ISIC_0072111,249,1,1,0.8140060901641846,0.8380776047706604,0.8042941093444824,0.7903484106063843,0.8680080771446228,0.02407151460647583,-0.009711980819702148,-0.023657679557800293,0.05400198698043823
ISIC_0065648,249,1,1,0.9394028186798096,0.21917890012264252,0.7573463320732117,0.9453677535057068,0.11791393905878067,-0.720223918557167,-0.1820564866065979,0.005964934825897217,-0.8214888796210289
ISIC_0054244,249,1,1,0.40574735403060913,0.07219859212636948,0.38252535462379456,0.41308385133743286,0.08338646590709686,-0.33354876190423965,-0.023221999406814575,0.0073364973068237305,-0.32236088812351227
ISIC_0071589,249,1,0,0.9007130265235901,0.8474497199058533,0.8973308801651001,0.897720456123352,0.842948853969574,-0.053263306617736816,-0.0033821463584899902,-0.002992570400238037,-0.05776417255401611
ISIC_0068347,249,1,0,0.8882906436920166,0.8482808470726013,0.8814935088157654,0.8910173773765564,0.8649808168411255,-0.04000979661941528,-0.006797134876251221,0.002726733684539795,-0.023309826850891113
ISIC_0062206,249,1,1,0.636618435382843,0.4909318685531616,0.6570147275924683,0.6649738550186157,0.6382548213005066,-0.1456865668296814,0.020396292209625244,0.028355419635772705,0.0016363859176635742
ISIC_0058651,249,1,1,0.7830874919891357,0.5099356770515442,0.7247636318206787,0.8030633926391602,0.266525536775589,-0.27315181493759155,-0.05832386016845703,0.019975900650024414,-0.5165619552135468
ISIC_0063354,249,1,1,0.9390913248062134,0.9432933926582336,0.9153910875320435,0.9475634694099426,0.9086475968360901,0.004202067852020264,-0.023700237274169922,0.008472144603729248,-0.03044372797012329
ISIC_0058398,249,1,1,0.8043470978736877,0.6411681175231934,0.7967252135276794,0.8135266304016113,0.6145870685577393,-0.16317898035049438,-0.007621884346008301,0.009179532527923584,-0.1897600293159485
ISIC_0054721,249,1,1,0.5151671767234802,0.31474530696868896,0.302424818277359,0.5129028558731079,0.12780188024044037,-0.20042186975479126,-0.21274235844612122,-0.0022643208503723145,-0.38736529648303986
ISIC_0054993,249,1,0,0.6953188180923462,0.15606987476348877,0.5212432146072388,0.7562933564186096,0.12302722036838531,-0.5392489433288574,-0.17407560348510742,0.06097453832626343,-0.5722915977239609
ISIC_0059581,249,1,0,0.8776941895484924,0.30492231249809265,0.8775922656059265,0.8838792443275452,0.31776848435401917,-0.5727718770503998,-0.00010192394256591797,0.006185054779052734,-0.5599257051944733
ISIC_0057542,249,1,1,0.350698858499527,0.25715216994285583,0.34866952896118164,0.3157874345779419,0.10980407893657684,-0.09354668855667114,-0.002029329538345337,-0.03491142392158508,-0.24089477956295013
ISIC_0060266,249,1,1,0.8836144804954529,0.840381383895874,0.8587439656257629,0.8246292471885681,0.8451855778694153,-0.04323309659957886,-0.02487051486968994,-0.058985233306884766,-0.0384289026260376
ISIC_0068524,249,1,1,0.7249047160148621,0.25686872005462646,0.7409200668334961,0.15910442173480988,0.3672578036785126,-0.4680359959602356,0.016015350818634033,-0.5658002942800522,-0.3576469123363495
ISIC_0070152,249,1,1,0.9326668381690979,0.9303076267242432,0.8503919243812561,0.8987991809844971,0.8718292117118835,-0.0023592114448547363,-0.0822749137878418,-0.03386765718460083,-0.060837626457214355
ISIC_0070237,249,1,0,0.4526340365409851,0.6075430512428284,0.4881053566932678,0.42542099952697754,0.5976654887199402,0.15490901470184326,0.035471320152282715,-0.02721303701400757,0.14503145217895508
ISIC_0065923,249,1,0,0.725911557674408,0.3306313157081604,0.688059389591217,0.7299411296844482,0.45580193400382996,-0.39528024196624756,-0.03785216808319092,0.004029572010040283,-0.270109623670578
ISIC_0053939,249,1,0,0.9379546046257019,0.8952170610427856,0.9102090001106262,0.8043691515922546,0.5170373320579529,-0.04273754358291626,-0.027745604515075684,-0.13358545303344727,-0.420917272567749
ISIC_0064625,249,1,1,0.9067461490631104,0.42073652148246765,0.8987578749656677,0.8922099471092224,0.4811120331287384,-0.4860096275806427,-0.007988274097442627,-0.01453620195388794,-0.42563411593437195
ISIC_0068731,249,1,0,0.9267136454582214,0.7293998599052429,0.9381003975868225,0.9106760025024414,0.6632802486419678,-0.19731378555297852,0.011386752128601074,-0.01603764295578003,-0.26343339681625366
ISIC_0063660,249,1,1,0.764868974685669,0.47270873188972473,0.599380612373352,0.810636043548584,0.24357721209526062,-0.2921602427959442,-0.1654883623123169,0.04576706886291504,-0.5212917625904083
ISIC_0073246,249,1,0,0.9196125268936157,0.12773725390434265,0.9000635147094727,0.9189037680625916,0.11479086428880692,-0.7918752729892731,-0.019549012184143066,-0.0007087588310241699,-0.8048216626048088
ISIC_0068231,249,1,1,0.7876977920532227,0.5449281930923462,0.7117224931716919,0.6928314566612244,0.19189928472042084,-0.24276959896087646,-0.07597529888153076,-0.09486633539199829,-0.5957985073328018
ISIC_0071147,249,1,1,0.5567275285720825,0.29812750220298767,0.2687280476093292,0.5678725242614746,0.18889568746089935,-0.25860002636909485,-0.2879994809627533,0.01114499568939209,-0.36783184111118317
ISIC_0068963,249,1,0,0.6477784514427185,0.450550377368927,0.6276625990867615,0.6132650971412659,0.3659973442554474,-0.1972280740737915,-0.02011585235595703,-0.03451335430145264,-0.2817811071872711
ISIC_0055465,249,1,0,0.8963650465011597,0.8404687643051147,0.8856230974197388,0.8942335247993469,0.7013107538223267,-0.05589628219604492,-0.010741949081420898,-0.002131521701812744,-0.195054292678833
